SWT,Stanley Black Decker Inc,None,NYSE,Manufacturing,Cutlery  Handtools & General Hardware,04/10/2021 21:01
SWTX,SpringWorks Therapeutics Inc,SpringWorks Therapeutics  Inc. acquires  develops and markets drugs for underserved patient populations suffering from rare diseases and cancer. The company is headquartered in Stamford  Connecticut.,NASDAQ,Life Sciences,Biological Products  (No Disgnostic Substances),04/10/2021 21:01
SWX,Southwest Gas Holdings Inc,Southwest Gas Holdings  Inc. purchases  distributes and transports natural gas in Arizona  Nevada and California. The company is headquartered in Las Vegas  Nevada.,NYSE,Energy & Transportation,Natural Gas Transmisison & Distribution,04/10/2021 21:01
SXC,SunCoke Energy Inc,SunCoke Energy  Inc. is an independent coke producer in America and Brazil. The company is headquartered in Lisle  Illinois.,NYSE,Manufacturing,Steel Works  Blast Furnaces & Rolling Mills (Coke Ovens),04/10/2021 21:01
SXI,Standex International Corporation,Standex International Corporation manufactures and sells various products and services for the commercial and industrial markets in the United States and internationally. The company is headquartered in Salem  New Hampshire.,NYSE,Technology,Refrigeration & Service Industry Machinery,04/10/2021 21:01
SXT,Sensient Technologies Corporation,Sensient Technologies Corporation develops  manufactures  and markets colors  flavors  and other specialty ingredients in North America  Europe  Asia Pacific  and internationally. The company is headquartered in Milwaukee  Wisconsin.,NYSE,Life Sciences,Industrial Organic Chemicals,04/10/2021 21:01
SXTC,China SXT Pharmaceuticals Inc,China SXT Pharmaceuticals  Inc.  a pharmaceutical company  is engaged in the research  development  manufacture  marketing and sale of Traditional Chinese Medicine Tablets (TCMP) in China. The company is headquartered in Taizhou  China.,NASDAQ,Life Sciences,Pharmaceutical Preparations,04/10/2021 21:01
SY,So-Young International Inc,So-Young International Inc. operates an online platform for consumer health and medical aesthetic services that focuses on discretionary medical treatments. ,NASDAQ,Technology,Services-Computer Processing & Data Preparation,04/10/2021 21:01
SYBT,Stock Yards Bancorp Inc,Stock Yards Bancorp  Inc. is SYB's holding company offering various banking products and services in Louisville  Indianapolis and Cincinnati. The company is headquartered in Louisville  Kentucky.,NASDAQ,Finance,State Commercial Banks,04/10/2021 21:01
SYBX,Synlogic Inc,Synlogic  Inc.  a clinical-stage biopharmaceutical company  focuses on the discovery and development of synthetic biotic drugs to treat cancer  inflammatory  and metabolic diseases in the United States. The company is headquartered in Cambridge  Massachusetts.,NASDAQ,Life Sciences,Pharmaceutical Preparations,04/10/2021 21:01
SYF,Synchrony Financial,Synchrony Financial is a consumer financial services company headquartered in Stamford  Connecticut  United States. The company offers consumer financing products  including credit  promotional financing and loyalty programs  installment lending to industries  and FDIC-insured consumer savings products through Synchrony Bank  its wholly ow,NYSE,Finance,Finance Services,04/10/2021 21:01
SYK,Stryker Corporation,Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo  Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neur,NYSE,Life Sciences,Surgical & Medical Instruments & Apparatus,04/10/2021 21:01
SYN,Synthetic Biologics Inc,Synthetic Biologics  Inc.  a clinical-stage company  develops therapies to treat gastrointestinal (GI) diseases in the United States. The company is headquartered in Rockville  Maryland.,NYSE MKT,Life Sciences,Pharmaceutical Preparations,04/10/2021 21:01
SYNA,Synaptics Incorporated,Synaptics Incorporated develops  markets and sells intuitive human interface solutions for electronic devices and products globally. The company is headquartered in San Jose  California.,NASDAQ,Technology,Services-Computer Programming Services,04/10/2021 21:01
SYNH,Syneos Health Inc,Syneos Health  Inc. provides a biopharmaceutical outsourcing solutions company in North America  Europe  the Middle East  Africa  Asia-Pacific  and Latin America. ,NASDAQ,Trade & Services,Services-Commercial Physical & Biological Research,04/10/2021 21:01
SYNL,Synalloy Corporation,Synalloy Corporation manufactures and sells metals and specialty chemicals in the United States and internationally. The company is headquartered in Richmond  Virginia.,NASDAQ,Manufacturing,Steel Pipe & Tubes,04/10/2021 21:01
SYPR,Sypris Solutions Inc,Sypris Solutions  Inc. provides truck components  oil and gas pipeline components  and aerospace and defense electronics primarily in North America and Mexico. The company is headquartered in Louisville  Kentucky.,NASDAQ,Life Sciences,Industrial Instruments For Measurement  Display  And Control,04/10/2021 21:01
SYRS,Syros Pharmaceuticals Inc,Syros Pharmaceuticals  Inc.  a biopharmaceutical company  is focused on developing treatments for cancer and monogenic diseases and building a line of gene control drugs. The company is headquartered in Cambridge  Massachusetts.,NASDAQ,Life Sciences,Pharmaceutical Preparations,04/10/2021 21:01
SYTA,Siyata Mobile Inc,Siyata Mobile Inc. develops and provides cellular communications solutions for business customers. The company is headquartered in Montreal  Canada.,NASDAQ,Technology,Radiotelephone Communications,04/10/2021 21:01
SYY,Sysco Corporation,Sysco Corporation is an American multinational corporation involved in marketing and distributing food products  smallwares  kitchen equipment and tabletop items to restaurants  healthcare and educational facilities  hospitality businesses like hotels and inns  and wholesale to other companies that provide foodservice (like Aramark and Sod,NYSE,Trade & Services,Wholesale-Groceries & Related Products,04/10/2021 21:01
T,AT&T Inc,AT&T Inc. is an American multinational conglomerate holding company  Delaware-registered but headquartered at Whitacre Tower in Downtown Dallas  Texas. It is the world largest telecommunications company  and the second largest provider of mobile telephone services.,NYSE,Technology,Telephone Communications (No Radiotelephone),04/10/2021 21:01
TA,TravelCenters of America Inc,TravelCenters of America Inc. operates independent travel centers and restaurants in the United States and Canada. The company is headquartered in Westlake  Ohio.,NASDAQ,Trade & Services,Retail-Auto Dealers & Gasoline Stations,04/10/2021 21:01
TAC,TransAlta Corporation,TransAlta Corporation owns  operates and develops a diverse fleet of electric power generation assets in Canada  the United States and Australia. The company is headquartered in Calgary  Canada.,NYSE,Energy & Transportation,Electric Services,04/10/2021 21:01
TACA,Trepont Acquisition Corp I,Trepont Acquisition Corp I is a blank check company. The company is headquartered in San Francisco  California.,NYSE,Real Estate & Construction,Blank Checks,04/10/2021 21:01
TACO,Del Taco Restaurants Inc,Del Taco Restaurants  Inc. develops  franchises  owns and operates Del Taco Mexican-American quick service restaurants in the United States. The company is headquartered in Lake Forest  California.,NASDAQ,Trade & Services,Retail-Eating Places,04/10/2021 21:01
TACT,TransAct Technologies Incorporated,TransAct Technologies Incorporated designs  develops and markets specialized and transaction-based printers and terminals in the United States and internationally. The company is headquartered in Hamden  Connecticut.,NASDAQ,Technology,Computer Peripheral Equipment  Nec,04/10/2021 21:01
TAIT,Taitron Components Incorporated,Taitron Components Incorporated is engaged in the supply of Originally Designed and Manufactured (ODM) electronic components and the distribution of branded electronic components. The company is headquartered in Valencia  California.,NASDAQ,Trade & Services,Wholesale-Electronic Parts & Equipment  Nec,04/10/2021 21:01
TAK,Takeda Pharmaceutical Company Limited,Takeda Pharmaceutical Company Limited is engaged in the research  development  manufacture and marketing of pharmaceuticals  over-the-counter drugs and quasi-drug consumer products  and other health care products. The company is headquartered in Tokyo  Japan.,NYSE,Life Sciences,Pharmaceutical Preparations,04/10/2021 21:01
TAL,TAL Education Group,TAL Education Group offers K-12 afterschool tutoring services in the People's Republic of China. The company is headquartered in Beijing  the People's Republic of China.,NYSE,Trade & Services,Services-Educational Services,04/10/2021 21:01
TALK,Talkspace Inc,Talkspace Inc. is a virtual behavioral healthcare company. The company is headquartered in New York  New York.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:01
TALKW,Talkspace Inc,None,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:01
TALO,Talos Energy Inc,Talos Energy Inc.  an independent exploration and production company  focuses on the exploration and production of oil and natural gas properties in the United States Gulf of Mexico and off the coast of Mexico. The company is headquartered in Houston  Texas.,NYSE,Energy & Transportation,Crude Petroleum & Natural Gas,04/10/2021 21:01
TALS,Talaris Therapeutics Inc,Talaris Therapeutics  Inc. is a late-stage clinical cell therapy company in the United States. The company is headquartered in Louisville  Kentucky.,NASDAQ,Life Sciences,Biological Products  (No Disgnostic Substances),04/10/2021 21:01
TANH,Tantech Holdings Ltd,Tantech Holdings Ltd  develops and manufactures bamboo-based charcoal products for industrial energy  domestic cooking  heating  purification  agriculture and cleaning applications in the People's Republic of China and internationally. The company is headquartered in Lishui  the People's Republic of China.,NASDAQ,Life Sciences,Industrial Organic Chemicals,04/10/2021 21:01
TANNI,TravelCenters of America LLC SR NT 8.25%2028,TravelCenters of America LLC operates travel centers and convenience stores in the United States and Canada. The company is headquartered in Westlake  Ohio.,NASDAQ,Trade & Services,Retail-Auto Dealers & Gasoline Stations,04/10/2021 21:01
TANNL,TravelCenters of America LLC SR NT,TravelCenters of America LLC operates travel centers and convenience stores in the United States and Canada. The company is headquartered in Westlake  Ohio.,NASDAQ,Trade & Services,Retail-Auto Dealers & Gasoline Stations,04/10/2021 21:01
TANNZ,TravelCenters of America LLC 8% SR NT 2030,TravelCenters of America LLC operates travel centers and convenience stores in the United States and Canada. The company is headquartered in Westlake  Ohio.,NASDAQ,Trade & Services,Retail-Auto Dealers & Gasoline Stations,04/10/2021 21:01
TAOP,Taoping Inc,Taoping Inc. provides cloud-based platforms  resource sharing  and big data solutions for Chinese new media industries  educational residential community management  and elevator Internet of Things (IoT) in the People's Republic of China. The company is headquartered in Shenzhen  the People's Republic of China.,NASDAQ,Technology,Services-Prepackaged Software,04/10/2021 21:01
TAP,Molson Coors Beverage Company,The Molson Coors Beverage Company  commonly known as Molson Coors  is a multinational drink and brewing company headquartered in Chicago in the United States.,NYSE,Manufacturing,Malt Beverages,04/10/2021 21:01
TARA,Protara Therapeutics Inc,Protara Therapeutics  Inc.  a clinical-stage biopharmaceutical company  is dedicated to identifying and promoting transformative therapies for the treatment of cancer and rare diseases. The company is headquartered in New York  New York.,NASDAQ,Life Sciences,Biological Products  (No Disgnostic Substances),04/10/2021 21:01
TARO,Taro Pharmaceutical Industries Ltd,Taro Pharmaceutical Industries Ltd.  a science-based pharmaceutical company  develops  manufactures  and markets prescription and over-the-counter pharmaceutical products in the United States  Canada  Israel  and internationally. The company is headquartered in Haifa Bay  Israel.,NYSE,Life Sciences,Pharmaceutical Preparations,04/10/2021 21:01
TARS,Tarsus Pharmaceuticals Inc,Tarsus Pharmaceuticals  Inc.  a clinical-stage biopharmaceutical company  focuses on the development and commercialization of new therapeutic candidates for ophthalmic conditions. The company is headquartered in Irvine  California.,NASDAQ,Life Sciences,Biological Products  (No Disgnostic Substances),04/10/2021 21:01
TASK,TaskUs Inc. Class A Common Stock,TaskUs  Inc. provides outsourcing services to Internet companies worldwide. The company is headquartered in New Braunfels  Texas.,NASDAQ,Technology,Services-Computer Processing & Data Preparation,04/10/2021 21:01
TAST,Carrols Restaurant Group Inc,Carrols Restaurant Group  Inc.  is a restaurant business in the United States. The company is headquartered in Syracuse  New York.,NASDAQ,Trade & Services,Retail-Eating Places,04/10/2021 21:01
TATT,TAT Technologies Ltd,TAT Technologies Ltd.  provides solutions and services to the commercial and military aerospace  and ground defense industries in the United States  Israel  and internationally. The company is headquartered in Gedera  Israel.,NASDAQ,Manufacturing,Aircraft Engines & Engine Parts,04/10/2021 21:01
TAYD,Taylor Devices Inc,Taylor Devices  Inc. designs  develops  manufactures  and markets shock absorption  speed control  and energy storage devices for use in machinery  equipment  and structures in North America  Asia  and internationally. The company is headquartered in North Tonawanda  New York.,NASDAQ,Technology,General Industrial Machinery & Equipment  Nec,04/10/2021 21:01
TBB,AT&T Inc. 5.35% GLB NTS 66,AT&T Inc. provides digital entertainment communications and services. The company is headquartered in Dallas  Texas.,NYSE,Technology,Telephone Communications (No Radiotelephone),04/10/2021 21:01
TBBK,The Bancorp Inc,The Bancorp  Inc. is the financial holding company of The Bancorp Bank offering banking products and services in the United States. The company is headquartered in Wilmington  Delaware.,NASDAQ,Finance,National Commercial Banks,04/10/2021 21:01
TBC,AT&T Inc. 5.625% Global Notes d,None,NYSE,Technology,Telephone Communications (No Radiotelephone),04/10/2021 21:01
TBCP,Thunder Bridge Capital Partners III Inc,Thunder Bridge Capital Partners III Inc. focuses on effecting a merger  equity exchange  asset acquisition  stock purchase  reorganization or other similar business combination with one or more companies. The company is headquartered in Great Falls  Virginia.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:01
TBCPU,Thunder Bridge Capital Partners III Inc,Thunder Bridge Capital Partners III Inc. focuses on effecting a merger  equity exchange  asset acquisition  stock purchase  reorganization or other similar business combination with one or more companies. The company is headquartered in Great Falls  Virginia.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:01
TBCPW,Thunder Bridge Capital Partners III Inc,Thunder Bridge Capital Partners III Inc. focuses on effecting a merger  equity exchange  asset acquisition  stock purchase  reorganization or other similar business combination with one or more companies. The company is headquartered in Great Falls  Virginia.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:01
TBI,TrueBlue Inc,TrueBlue  Inc.  provides specialized workforce solutions in the United States  Canada  and Puerto Rico. The company is headquartered in Tacoma  Washington.,NYSE,Trade & Services,Services-Help Supply Services,04/10/2021 21:01
TBIO,Translate Bio Inc,Translate Bio  Inc.  a clinical-stage messenger RNA (mRNA) therapeutic company  develops drugs to treat diseases caused by protein or gene dysfunction. The company is headquartered in Lexington  Massachusetts.,NASDAQ,Life Sciences,Biological Products  (No Disgnostic Substances),04/10/2021 21:01
TBK,Triumph Bancorp Inc,Triumph Bancorp  Inc. is a financial holding company for TBK Bank  SSB offering various banking and commercial financial products and services to retail clients and small and medium-sized businesses in the United States. The company is headquartered in Dallas  Texas.,NASDAQ,Finance,State Commercial Banks,04/10/2021 21:01
TBKCP,Triumph Bancorp Inc,Triumph Bancorp  Inc. is a financial holding company for TBK Bank  SSB offering various banking and commercial financial products and services to retail clients and small and medium-sized businesses in the United States. The company is headquartered in Dallas  Texas.,NASDAQ,Finance,State Commercial Banks,04/10/2021 21:01
TBLA,Taboola.com Ltd. Ordinary Shares,None,NASDAQ,Technology,General,04/10/2021 21:01
TBLD,Thornburg Income Builder Opportunities Trust Common Stock,None,NASDAQ,Technology,General,04/10/2021 21:01
TBLT,ToughBuilt Industries Inc,ToughBuilt Industries  Inc. designs  develops  manufactures  and distributes construction and home improvement products for the construction industry in the United States and internationally. The company is headquartered in Lake Forest  California.,NASDAQ,Manufacturing,Cutlery  Handtools & General Hardware,04/10/2021 21:01
TBLTW,ToughBuilt Industries Inc. WT EXP 110923,None,NASDAQ,Manufacturing,Cutlery  Handtools & General Hardware,04/10/2021 21:01
TBNK,Territorial Bancorp Inc,Territorial Bancorp Inc. is the holding company of Territorial Savings Bank providing various financial services to individuals  families and businesses in the state of Hawaii. The company is headquartered in Honolulu  Hawaii.,NASDAQ,Finance,Savings Institution  Federally Chartered,04/10/2021 21:01
TBPH,Theravance Biopharma Inc,Theravance Biopharma  Inc.  a diversified biopharmaceutical company  discovers  develops  and markets organ-selective drugs in the United States  Europe  and Asia. The company is headquartered in George Town  the Cayman Islands.,NASDAQ,Life Sciences,Pharmaceutical Preparations,04/10/2021 21:01
TBSA,TB SA Acquisition Corp,TB SA Acquisition Corp  a blank check company  intends to effect a merger  stock exchange  asset acquisition  stock purchase  reorganization or business combination related to one or more companies or entities. The company is headquartered in Grand Cayman  Cayman Islands.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:01
TBSAU,TB SA Acquisition Corp,TB SA Acquisition Corp  a blank check company  intends to effect a merger  stock exchange  asset acquisition  stock purchase  reorganization or business combination related to one or more companies or entities. The company is headquartered in Grand Cayman  Cayman Islands.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:01
TC,TuanChe ADR,TuanChe Limited  is an omnichannel automotive marketplace in China. The company is headquartered in Beijing  China.,NASDAQ,Trade & Services,Services-Business Services  Nec,04/10/2021 21:01
TCAC,Tuatara Capital Acquisition Corporation,Tuatara Capital Acquisition Corporation focuses on effecting a merger  capital stock exchange  asset acquisition  stock purchase  reorganization or similar business combination with one or more businesses. The company is headquartered in New York  New York.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:01
TCACU,Tuatara Capital Acquisition Corporation,Tuatara Capital Acquisition Corporation focuses on effecting a merger  capital stock exchange  asset acquisition  stock purchase  reorganization or similar business combination with one or more businesses. The company is headquartered in New York  New York.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:01
TCACW,Tuatara Capital Acquisition Corporation,Tuatara Capital Acquisition Corporation focuses on effecting a merger  capital stock exchange  asset acquisition  stock purchase  reorganization or similar business combination with one or more businesses. The company is headquartered in New York  New York.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:01
TCBC,TC Bancshares  Inc. Common Stock,None,NASDAQ,Finance,Savings Institution  Federally Chartered,04/10/2021 21:01
TCBI,Texas Capital Bancshares Inc,Texas Capital Bancshares  Inc. is the banking holding company for Texas Capital Bank  a National Association that offers various banking products and services for commercial companies  professionals and entrepreneurs. The company is headquartered in Dallas  Texas.,NASDAQ,Finance,State Commercial Banks,04/10/2021 21:01
TCBIO,Texas Capital Bancshares Inc,None,NASDAQ,Finance,State Commercial Banks,04/10/2021 21:01
TCBK,TriCo Bancshares,TriCo Bancshares is a bank holding company for Tri Counties Bank providing commercial banking services to individual and corporate clients. The company is headquartered in Chico  California.,NASDAQ,Finance,State Commercial Banks,04/10/2021 21:01
TCBS,Texas Community Bancshares Inc. Common Stock,None,NASDAQ,Finance,Savings Institutions  Not Federally Chartered,04/10/2021 21:01
TCDA,Tricida Inc,Tricida  Inc. is a pharmaceutical company. The company is headquartered in South San Francisco  California.,NASDAQ,Life Sciences,Pharmaceutical Preparations,04/10/2021 21:01
TCFC,The Community Financial Corporation,Community Financial Corporation is the holding company for Community Bank of the Chesapeake providing commercial and retail banking services to individuals and businesses. The company is headquartered in Waldorf  Maryland.,NASDAQ,Finance,State Commercial Banks,04/10/2021 21:01
TCI,Transcontinental Realty Investors Inc,Transcontinental Realty Investors  Inc.  a Dallas-based real estate investment company  has a diverse portfolio of capital real estate located throughout the United States  including apartments  office buildings  shopping centers  and urbanized and undeveloped land. ,NYSE,Real Estate & Construction,Real Estate Investment Trusts,04/10/2021 21:01
TCMD,Tactile Systems Technology Inc,Tactile Systems Technology  Inc.  a medical technology company  is dedicated to the development and supply of medical devices for chronic diseases in the United States. The company is headquartered in Minneapolis  Minnesota.,NASDAQ,Life Sciences,Surgical & Medical Instruments & Apparatus,04/10/2021 21:01
TCOM,Trip.com Group Limited,Trip.com Group Limited is a travel service provider for accommodation booking  transportation ticketing  destination and package tours  corporate travel management and other travel-related services in China and internationally. The company is headquartered in Shanghai  the People's Republic of China.,NASDAQ,Trade & Services,Services-Business Services  Nec,04/10/2021 21:01
TCON,TRACON Pharmaceuticals Inc,TRACON Pharmaceuticals  Inc.  a clinical-stage biopharmaceutical company  focuses on the development and commercialization of therapies for cancer and age-related macular degeneration and fibrotic diseases in the United States. The company is headquartered in San Diego  California.,NASDAQ,Life Sciences,Biological Products  (No Disgnostic Substances),04/10/2021 21:01
TCPC,BlackRock TCP Capital Corp,None,NASDAQ,Technology,General,04/10/2021 21:01
TCRR,TCR2 Therapeutics Inc,TCR2 Therapeutics Inc.  a clinical-stage immunotherapy company  develops new T-cell receptor therapies for cancer patients. The company is headquartered in Cambridge  Massachusetts.,NASDAQ,Life Sciences,Biological Products  (No Disgnostic Substances),04/10/2021 21:01
TCRX,TScan Therapeutics Inc. Common Stock,None,NASDAQ,Technology,General,04/10/2021 21:01
TCS,The Container Store Group Inc,Container Store Group  Inc. is a retailer of storage and organization products and solutions in the United States. The company is headquartered in Coppell  Texas.,NYSE,Trade & Services,Retail-Home Furniture  Furnishings & Equipment Stores,04/10/2021 21:01
TCVA,TCV Acquisition Corp,TCV Acquisition Corp. The company is headquartered in Menlo Park  California.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:01
TCX,Tucows Inc,Tucows Inc. provides network access  domain name registration  email  mobile phone  and other Internet services in Canada  the United States  and Europe. The company is headquartered in Toronto  Canada.,NASDAQ,Technology,Services-Computer Processing & Data Preparation,04/10/2021 21:01
TD,The Toronto-Dominion Bank,Toronto-Dominion Bank offers a variety of personal and commercial banking products and services in Canada and the United States. The company is headquartered in Toronto  Canada.,NYSE,Technology,General,04/10/2021 21:01
TDA,Telephone & Data Systems Inc,Telephone and Data Systems  Inc.  a telecommunications company  provides wireless  wired  cable  and hosted and managed services in the United States. The company is headquartered in Chicago  Illinois.,NYSE,Technology,Telephone Communications (No Radiotelephone),04/10/2021 21:01
TDAC,Trident Acquisitions Corp,Trident Acquisitions Corp. The company is headquartered in New York  New York.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:01
TDACW,Trident Acquisitions Corp. Warrant,None,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:01
TDC,Teradata Corporation,Teradata Corporation is a provider of hybrid cloud analytics software. The company is headquartered in San Diego  California.,NYSE,Technology,Services-Prepackaged Software,04/10/2021 21:01
TDG,TransDigm Group Incorporated,TransDigm Group is a publicly traded aerospace manufacturing company headquartered in Cleveland  Ohio. TransDigm develops and manufactures engineered aerospace components.,NYSE,Manufacturing,Aircraft Parts & Auxiliary Equipment  Nec,04/10/2021 21:01
TDOC,Teladoc Health Inc,Teladoc Health  Inc. provides business-to-business virtual health care services in the United States and internationally. The company is headquartered in Purchase  New York.,NYSE,Life Sciences,Services-Offices & Clinics Of Doctors Of Medicine,04/10/2021 21:01
TDS,Telephone and Data Systems Inc,Telephone and Data Systems  Inc.  a telecommunications company  provides communications services in the United States. The company is headquartered in Chicago  Illinois.,NYSE,Technology,Telephone Communications (No Radiotelephone),04/10/2021 21:01
TDUP,ThredUp Inc,ThredUp Inc. operates online resale platforms that allow consumers to buy and sell second-hand clothing  shoes  and accessories for women and children. The company is headquartered in Oakland  California.,NASDAQ,Trade & Services,Retail-Catalog & Mail-Order Houses,04/10/2021 21:01
TDW,Tidewater Inc,Tidewater Inc.  provides offshore marine support and transportation services to the offshore energy industry through the operation of a worldwide fleet of marine service vessels. The company is headquartered in Houston  Texas.,NYSE,Energy & Transportation,Water Transportation,04/10/2021 21:01
TDY,Teledyne Technologies Incorporated,Teledyne Technologies Incorporated is an American industrial conglomerate.,NYSE,Manufacturing,Search  Detection  Navagation  Guidance  Aeronautical Sys,04/10/2021 21:01
TEAM,Atlassian Corporation Plc,Atlassian Corporation Plc designs  develops  licenses and maintains various software products worldwide. The company is headquartered in Sydney  Australia.,NASDAQ,Technology,Services-Prepackaged Software,04/10/2021 21:01
TECH,Bio-Techne Corporation,Bio-Techne Corporation develops  manufactures  and sells life science reagents  instruments  and services for the global clinical diagnostic and research markets. The company is headquartered in Minneapolis  Minnesota.,NASDAQ,Life Sciences,Biological Products  (No Disgnostic Substances),04/10/2021 21:01
TECK,Teck Resources Limited,Teck Resources Limited is dedicated to exploring  acquiring  developing and producing natural resources in Asia  Europe and North America. The company is headquartered in Vancouver  Canada.,NYSE,Energy & Transportation,Mining & Quarrying Of Nonmetallic Minerals (No Fuels),04/10/2021 21:01
TECTP,Tectonic Financial Inc,Tectonic Financial  Inc.  a financial holding company  provides banking and financial products and services to individuals  small businesses  and high-net-worth institutions in the United States. The company is headquartered in Dallas  Texas.,NASDAQ,Finance,State Commercial Banks,04/10/2021 21:01
TEDU,Tarena International Inc,Tarena International  Inc.  provides professional education services through full-time and part-time classes under the Tarena brand in the People's Republic of China. The company is headquartered in Beijing  the People's Republic of China.,NASDAQ,Trade & Services,Services-Educational Services,04/10/2021 21:01
TEF,Telefonica S.A,Telefnica  SA  provides telecommunications services in Europe and Latin America. The company is headquartered in Madrid  Spain.,NYSE,Technology,Telephone Communications (No Radiotelephone),04/10/2021 21:01
TEKK,Tekkorp Digital Acquisition Corp,Tekkorp Digital Acquisition Corp. The company is headquartered in Las Vegas  Nevada.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:01
TEKKW,Tekkorp Digital Acquisition Corp,Tekkorp Digital Acquisition Corp. The company is headquartered in Las Vegas  Nevada.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:01
TEL,TE Connectivity Ltd,TE Connectivity is an American Swiss-domiciled technology company that designs and manufactures connectors and sensors for several industries  such as automotive  industrial equipment  data communication systems  aerospace  defense  medical  oil and gas  consumer electronics and energy.,NYSE,Technology,General,04/10/2021 21:01
TELA,TELA Bio Inc,TELA Bio  Inc.  a medical technology company  focuses on the design  development and commercialization of tissue reinforcement materials to address unmet needs in soft tissue reconstruction. The company is headquartered in Malvern  Pennsylvania.,NASDAQ,Life Sciences,Surgical & Medical Instruments & Apparatus,04/10/2021 21:01
TELL,Tellurian Inc,Tellurian Inc. is involved in the natural gas business globally. The company is headquartered in Houston  Texas.,NASDAQ,Energy & Transportation,Crude Petroleum & Natural Gas,04/10/2021 21:01
TEN,Tenneco Inc,Tenneco Inc. designs  manufactures and sells clean air  powertrain and driving performance products and systems for light vehicle  commercial truck  off-road  industrial and aftermarket customers worldwide. The company is headquartered in Lake Forest  Illinois.,NYSE,Manufacturing,Motor Vehicle Parts & Accessories,04/10/2021 21:01
TENB,Tenable Holdings Inc,Tenable Holdings  Inc. offers cyber exposure solutions in the Americas  Europe  the Middle East  Africa  Asia Pacific  and Japan. The company is headquartered in Columbia  Maryland.,NASDAQ,Technology,Services-Prepackaged Software,04/10/2021 21:01
TENX,Tenax Therapeutics Inc,Tenax Therapeutics  Inc.  a specialty pharmaceutical company  is dedicated to identifying  developing  and marketing products for cardiovascular and pulmonary disease in the United States and Canada. The company is headquartered in Morrisville  North Carolina.,NASDAQ,Trade & Services,Services-Commercial Physical & Biological Research,04/10/2021 21:01
TEO,Telecom Argentina S.A,Telecom Argentina SA  provides telecommunications services in Argentina and internationally. The company is headquartered in Buenos Aires  Argentina.,NYSE,Technology,Telephone Communications (No Radiotelephone),04/10/2021 21:01
TER,Teradyne Inc,Teradyne  Inc. is an American automatic test equipment (ATE) designer and manufacturer based in North Reading  Massachusetts.,NASDAQ,Life Sciences,Instruments For Meas & Testing Of Electricity & Elec Signals,04/10/2021 21:01
TERN,Terns Pharmaceuticals Inc,Terns Pharmaceuticals  Inc.  a clinical-stage biopharmaceutical company  develops small-molecule single-agent and combination therapy candidates for the treatment of nonalcoholic steatohepatitis (NASH) and other chronic liver diseases. The company is headquartered in Foster City  California.,NASDAQ,Life Sciences,Pharmaceutical Preparations,04/10/2021 21:01
TESS,TESSCO Technologies Incorporated,TESSCO Technologies Incorporated designs and delivers product and value chain solutions to support wireless systems in the United States and internationally. The company is headquartered in Hunt Valley  Maryland.,NASDAQ,Trade & Services,Wholesale-Electronic Parts & Equipment  Nec,04/10/2021 21:01
TETC,Tech and Energy Transition Corporation,Tech and Energy Transition Corporation focuses on effecting a merger  stock exchange  asset acquisition  stock purchase  reorganization  or similar business combination with one or more companies. The company is headquartered in New York  New York.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:01
TETCU,Tech and Energy Transition Corporation,Tech and Energy Transition Corporation focuses on effecting a merger  stock exchange  asset acquisition  stock purchase  reorganization  or similar business combination with one or more companies. The company is headquartered in New York  New York.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:01
TETCW,Tech and Energy Transition Corporation,Tech and Energy Transition Corporation focuses on effecting a merger  stock exchange  asset acquisition  stock purchase  reorganization  or similar business combination with one or more companies. The company is headquartered in New York  New York.,NASDAQ,Technology,General,04/10/2021 21:01
TEVA,Teva Pharmaceutical Industries Limited,Teva Pharmaceutical Industries Limited  a pharmaceutical company  develops  manufactures  markets  and distributes generic drugs  specialty drugs  and biopharmaceuticals in North America  Europe  and internationally. The company is headquartered in Petach Tikva  Israel.,NYSE,Life Sciences,Pharmaceutical Preparations,04/10/2021 21:01
